carpark_number,address,x_coordinate,y_coordinate,latitude,longitude,carpark_type,type_of_parking_system,short_term_parking,free_parking,night_parking,carpark_decks,gantry_height,carpark_basement
U52,BLK 194 BUKIT BATOK WEST AVE 6,18172.9985,36305.5813,1.34460702900583,103.745016672679,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,6,2.15,N
U53,BLK 296 BUKIT BATOK ST 22,18363.2733,36194.2818,1.34360053865716,103.746726441377,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,5,2.15,N
U54,241A BUKIT BATOK EAST AVE 5,19312.2301,36987.8524,1.35077759160107,103.755253156753,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2.15,N
U55,BLK 445 BUKIT BATOK WEST AVE 8,17419.4393,36994.0568,1.35083309211929,103.738245250469,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,8,2.15,N
U56,BLK 443 BUKIT BATOK WEST AVE 8,17317.656,37581.4848,1.35614553819341,103.737330455429,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,13,2.15,N
U57,BLK 293 BUKIT BATOK ST 21,19323.1576,36459.7662,1.34600177537734,103.755351499143,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
U58,BLK 448 BT BATOK WEST AVE 9,17668.5683,37144.9669,1.35219795468299,103.740483777454,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,14,2.15,N
U59,BLK 292 BUKIT BATOK EAST AVE 6,19325.1186,36287.363,1.34444262410807,103.755369169406,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
U6,BLK 150/158 BUKIT BATOK STREET 11,18071.3516,36683.9531,1.34802885150691,103.744103189924,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 1PM-10.30PM,YES,0,9.99,N
U60,BLK 451 BUKIT BATOK WEST AVE 6,18060.8019,37237.9017,1.35303855599257,103.744008211515,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
U61,BLK440 BUKIT BATOK WEST AVE 8,17534.7152,37528.3789,1.35566534504825,103.739280889889,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
U62,BLK 453 BUKIT BATOK WEST AVE 6,17844.6833,37081.9943,1.35162851400901,103.74206630236,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2.15,N
U63,BLK 377A BUKIT BATOK ST 31,18706.9913,37924.55,1.35924856020054,103.749814418259,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,3,2.15,N
U64,BLK 461 BUKIT BATOK WEST AVE 8,17583.3446,37408.1445,1.35457800644153,103.739717897868,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,11,2.15,N
U65,BLK 439 BUKIT BATOK WEST AVE 8,17615.8232,37714.924,1.35735241862298,103.740009632465,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,11,2.15,N
U66,BLK 436 BUKIT BATOK WEST AVE 5,17566.9792,37864.5832,1.35870586420577,103.739570685451,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,15,2.15,N
U68,BLK 460 BUKIT BATOK WEST AVE 8,17588.9545,37339.3644,1.35395598649379,103.739768330235,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,11,2.15,N
U7,BLK 159/164 BUKIT BATOK STREET 11,17847.5676,36758.9474,1.3487069974459,103.742092328517,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,9.99,N
U8,BLK 165/168 BUKIT BATOK WEST AVENUE 8,17825.5193,36588.034,1.34716131191271,103.741894268658,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0,N
U9,BLK 169/177 BUKIT BATOK WEST AVENUE 8,17748.6389,36445.3951,1.34587131188499,103.74120349993,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N
WCB,BLK 261/262/264 WATERLOO BASEMENT CAR PARK,30072.1484,31241.1484,1.29880762701327,103.85193742296,BASEMENT CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,1,1.9,Y
WCC,900 SOUTH WOODLANDS DR,22802.4706,46289.7139,1.4349010707506,103.786613501689,BASEMENT CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,2,2.15,Y
WDB1,BLK 104 WHAMPOA DRIVE,30217.526,33669.5658,1.32076936617392,103.853243878778,BASEMENT CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,1,2.15,Y
W10,BLK 4/5 MARSILING ROAD,21545.6709,46781.8077,1.43935112633951,103.775319852667,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N
W100,BLK 537-547 WOODLANDS DRIVE 16,23428.6148,45604.437,1.42870378475451,103.792240111967,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-7PM,NO,NO,0,4.5,N
W101,BLK 686 WOODLANDS DRIVE 73,24936.0215,47134.7585,1.44254366005705,103.805785391392,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,5,2.15,N
W102,BLK 687 WOODLANDS DRIVE 75,25028.4866,46986.64,1.44120414018535,103.80661629661,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W103,BLK 766A WOODLANDS CIRCLE,23995.6932,47488.7994,1.44574535811871,103.797335569451,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,12,2.15,N
W104,BLK 688 WOODLANDS DR 75,25131.0901,47292.9142,1.4439739833501,103.807538257953,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,14,2.15,N
W105,BLK 689 WOODLANDS DR 75,25278.0655,47369.5027,1.44466663657812,103.808858969493,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,7,2.15,N
W106,BLK 690 WOODLANDS DRIVE 75,25235.6886,47178.0376,1.44293509169784,103.808478189933,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,14,2.15,N
W107,BLK 569A-569B CHAMPIONS WAY,23134.4358,45725.666,1.42980008655252,103.789596620745,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,0,4.5,N
W108,BLK 302A WOODLANDS STREET 31,21543.8287,45922.7283,1.43158192700894,103.775303494584,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,0,2.4,N
W109,BLK 764B WOODLANDS CIRCLE,23995.785,47408.7711,1.44502161138148,103.797336405761,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,0,0,N
W11,BLK 22/27 MARSILING DRIVE,21255.3672,47104.1328,1.44226604773818,103.772711116921,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,4.5,N
W11M,BLK 29A MARSILING DR,21271.52,47154.7049,1.44272340709318,103.772856253512,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,12,2.15,N
W12M,BLK 34A MARSILING DR,21198.8774,47366.6434,1.44464008332908,103.772203437565,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,11,2.15,N
W13,BLK 201/206 MARSILING DRIVE,21488.674,47244.6194,1.44353661212898,103.774807573686,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,0,4.5,N
W14,BLK 210/218 MARSILING CRESCENT,21284.6738,47633.2891,1.44705154962692,103.772974339024,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,0,0,N
W16,MARSILING INDUSTRIAL EST,22275.6094,46924.5039,1.44064177691103,103.78187902557,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,0,N
W17,BLK 101-113 WOODLANDS ST 13,22249.7662,46486.5748,1.43668130120178,103.781646888462,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.5,N
W18,BLK 114-133 MARSILING RISE,22115.7552,46747.594,1.43904183550773,103.780442617322,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.5,N
W181,BLK 181 MARSILING ROAD,21988.2079,46815.199,1.43965320331482,103.779296467482,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,3,2.15,N
W182,BLK 182 WOODLANDS STREET 13,21621.1257,46318.1491,1.43515798534054,103.775997991402,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W185,BLK 185 WOODLANDS STREET 13,21673.9257,46440.8216,1.43626740236187,103.776472422062,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,14,2.15,N
W19,BLK 134-143 MARSILING RD,21755.788,46587.4955,1.43759388562396,103.777208000443,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.5,N
W20,BLK 144-166 WOODLANDS ST 13,21482.2371,46304.8149,1.43503736390581,103.774749948712,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N
W21,BLK 167-179 WOODLANDS ST 13,21847.2739,46264.664,1.434674336044,103.778030159077,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.5,N
W23,BLK 336-350 WOODLANDS STREET 32,22191.7187,45992.2266,1.4322105850387,103.781125377566,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.5,N
W23T,BLK 344 WOODLANDS STREET 32,22109.3581,45893.4989,1.43131771075217,103.780385310848,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,NO,NO,0,0,N
W24,BLK 321-335 WOODLANDS STREET 32,21992.0066,45860.9547,1.43102336817443,103.779330804913,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.5,N
W25,BLK 307-320 WOODLANDS AVENUE 1,21642.9242,45782.9456,1.43031780598723,103.776193991515,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.5,N
W26,BLK 301/302 WOODLANDS ST 31,21430.5762,45933.9805,1.4316836616359,103.774285812477,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,NO,0,4.5,N
W27,BLK 303 WOODLANDS ST 31,21388.7832,45861.0977,1.43102452656241,103.773910280287,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,NO,0,4.5,N
W28,BLK 304/305 WOODLANDS ST 31,21382.8242,45760.7109,1.43011666376229,103.773856756498,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,0,4.5,N
W29,BLK 306/306A WOODLANDS ST 31,21484.0352,45758.1875,1.43009386658982,103.774766231869,SURFACE CAR PARK,COUPON PARKING,NO,NO,NO,0,4.5,N
W3,BLK 4A/6A WOODLANDS CENTRE ROAD,20906.7446,46925.2015,1.44064777283583,103.769578447869,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,NO,YES,0,4.5,N
W30,BLK 305 WOODLANDS ST 31,21406.332,45779.8253,1.43028953288519,103.774067991468,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,3,2,N
W36,BLK 801-810 WOODLANDS STREET 81,22780.8105,47005.8672,1.44137769544528,103.786418732893,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N
W37,BLK 816-821 WOODLANDS STREET 82,23227.4135,47060.8098,1.44187465588043,103.790431886687,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.5,N
W39,BLK 830-836 WOODLANDS STREET 83,23315.9648,46842.418,1.43989961512647,103.791227642858,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.5,N
W4,BLK 6/7 MARSILING DRIVE,21704.3672,47125.2891,1.44245748208477,103.776745815355,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.5,N
W4M,BLK 7A MARSILING DRIVE,21619.4951,47025.8162,1.44155786650242,103.775983179143,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W40,BLK 837-850 WOODLANDS STREET 82,23403.6522,47029.9515,1.44159561415646,103.792015568555,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.5,N
W41,BLK 851-856 WOODLANDS STREET 83,23548.9652,46854.6331,1.44001012197892,103.793321375303,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.5,N
W43,BLK 406A WOODLANDS STREET 41,21182.9312,45692.8787,1.4295031666967,103.772060548634,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,10,2,N
W44,BLK 413A WOODLANDS STREET 41,21205.5217,45525.4699,1.42798918836626,103.772263585165,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2,N
W45,BLK 421A WOODLANDS STREET 41,21528.0175,45524.5271,1.42798073765895,103.775161506829,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2,N
W46,BLK 426A WOODLANDS STREET 41,21362.6102,45378.0962,1.42665643193641,103.773675204181,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,10,2.15,N
W47,WOODLANDS INDUSTRIAL PARK E,24226.8525,47888.1631,1.44935708992424,103.799412711534,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,NO,NO,0,0,N
W48,BLK 874A WOODLANDS STREET 81,23070.931,47203.7395,1.44316723274574,103.789025713626,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2,N
W49,BLK 839A WOODLANDS STREET 82,23405.0247,47174.9596,1.44290701469192,103.792027878163,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2,N
W5,BLK 10/13 MARSILING LANE,21865.5141,46936.8596,1.44075343059465,103.778193918693,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N
W5M,BLK 13A MARSILING LANE,21927.7465,47034.7509,1.44163873715382,103.77875311613,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,8,2.15,N
W50,BLK 846A WOODLANDS AVENUE 4,23590.4851,47176.9397,1.44292495182644,103.793694421457,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2,N
W505,BLK 505A WOODLANDS DRIVE 14,23357.861,45984.0543,1.43213689381539,103.791604261588,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,7,2.15,N
W509,BLK 509A WOODLANDS DRIVE 14,23101.6173,46110.9586,1.43328452667832,103.789301649555,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,11,2.15,N
W51,BLK 866A WOODLANDS STREET 83,23472.5842,47106.6555,1.44228930835798,103.792634977509,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2,N
W516,BLK 516A WOODLANDS DRIVE 14,23265.6873,46208.4999,1.43416668267693,103.790775956917,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,11,2.15,N
W517,BLK 517A WOODLANDS DRIVE 14,23348.3676,46205.981,1.43414391644258,103.79151891808,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,13,2.15,N
W519,BLK 519A WOODLANDS DRIVE 14,23440.3014,46253.1124,1.4345701706826,103.792345022701,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,13,2.15,N
W52,BLK 823A WOODLANDS STREET 82,23122.1725,47008.073,1.44139770540017,103.789486202661,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,11,2,N
W521,BLK 521A WOODLANDS DRIVE 14,23581.4144,46183.1367,1.43393735844703,103.793613067726,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,13,2.15,N
W523,BLK 523A WOODLANDS DRIVE 14,23613.71,46071.6238,1.43292888144228,103.79390329149,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,13,2.15,N
W525,BLK 525A WOODLANDS DRIVE 14,23506.2589,46033.557,1.43258460224191,103.792937748179,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,13,2.15,N
W527,BLK 527A WOODLANDS DRIVE 14,23463.7611,45965.5899,1.43196992574162,103.792555876342,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W53,BLK 881A WOODLANDS STREET 82,23338.8254,47350.3849,1.44449348607442,103.791432983485,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2,N
W536,BLK 536A WOODLANDS DRIVE 14,23348.8456,45873.6556,1.43113848670971,103.791523267844,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,11,2.15,N
W54,BLK 824A WOODLANDS STREET 81,23076.3795,46789.1914,1.43941821216395,103.789074746122,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,11,2,N
W546,BLK 546A WOODLANDS DRIVE 16,23558.6725,45719.8134,1.42974722766032,103.793408782737,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,12,2.15,N
W549,BLK 549A WOODLANDS DRIVE 44,23728.429,46002.0615,1.43229980294502,103.794934160244,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W55,BLK 859A WOODLANDS STREET 83,23683.3329,46831.8539,1.43980413620451,103.794528802856,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2,N
W554,BLK 554A WOODLANDS DRIVE 53,23871.6965,46028.6081,1.43253990207622,103.796221549495,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W56,BLK 891C WOODLANDS DRIVE 50,23342.6004,46649.9806,1.43815928594319,103.791467021263,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2.15,N
W57,BLK 892C WOODLANDS DRIVE 50,23118.191,46497.6326,1.43678146813057,103.78945051323,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,10,2.15,N
W570,BLK 570 WOODLANDS AVENUE 1,23182.8035,45847.6356,1.43090314345765,103.790031228802,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,7,2.15,N
W574,BLK 574 WOODLANDS DRIVE 16,24118.936,45812.819,1.43058841903893,103.798443258502,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,14,2.15,N
W578,BLK 578A WOODLANDS DRIVE 16,23923.9837,45898.4854,1.43136312732497,103.79669141786,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W579,BLK 579A WOODLANDS DRIVE 16,23795.194,45862.9987,1.43104217962241,103.795534127102,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W58,BLK 895D WOODLANDS DRIVE 50,23429.9641,46416.6889,1.43604949524105,103.79225210586,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,11,2.15,N
W586,BLK 586A WOODLANDS DRIVE 16,23702.34,45656.6161,1.42917571649543,103.794699778327,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W588,BLK 588A WOODLANDS DRIVE 16,23701.8273,45550.4272,1.4282153826324,103.794695187285,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
